type	x	y	z	density
t = 0
1	7	4	7	0.669558
1	7	5	0	0.809822
1	7	5	1	0.053595
1	7	5	2	0.528822
1	7	5	3	0.663966
1	7	5	4	0.310144
1	7	5	5	0.951587
1	7	5	6	-0.103710
1	7	5	7	0.082104
1	7	6	0	4.224802
1	7	6	1	0.215109
1	7	6	2	4.737411
1	7	6	3	4.315778
1	7	6	4	3.185200
1	7	6	5	5.955855
1	7	6	6	3.651694
1	7	6	7	3.935580
1	7	7	0	1.263588
1	7	7	1	1.225422
1	7	7	2	3.959875
1	7	7	3	1.156627
1	7	7	4	0.678351
1	7	7	5	1.681086
1	7	7	6	1.433738
1	7	7	7	1.475531
t = 710000
0	0	0	0	0.115805
0	0	0	1	-0.016599
0	0	0	2	-0.117514
0	0	0	3	0.014681
0	0	0	4	-0.941043
0	0	0	5	0.440504
0	0	0	6	0.119444
0	0	0	7	0.042251
0	0	1	0	0.667416
0	0	1	1	-0.243032
0	0	1	2	-0.053376
0	0	1	3	1.374057
0	0	1	4	-0.242438
0	0	1	5	0.186906
0	0	1	6	-0.189504
0	0	1	7	0.853077
0	0	2	0	0.272852
0	0	2	1	0.739131
0	0	2	2	0.393158
0	0	2	3	0.254983
0	0	2	4	1.502671
0	0	2	5	0.854935
0	0	2	6	0.719928
0	0	2	7	1.124982
0	0	3	0	0.272404
0	0	3	1	0.041847
0	0	3	2	0.068023
0	0	3	3	0.199743
0	0	3	4	-0.112419
0	0	3	5	-0.018237
0	0	3	6	0.013092
0	0	3	7	-0.078718
0	0	4	0	0.000000
0	0	4	1	0.000000
0	0	4	2	0.000000
0	0	4	3	0.000000
0	0	4	4	-0.002520
0	0	4	5	0.016761
0	0	4	6	0.000000
0	0	4	7	0.000000
0	0	5	0	0.000000
0	0	5	1	0.000000
0	0	5	2	0.001423
0	0	5	3	-0.004143
0	0	5	4	0.000000
0	0	5	5	-0.019614
0	0	5	6	-0.006053
0	0	5	7	0.001439
0	0	6	0	-0.326794
0	0	6	1	-0.079096
0	0	6	2	-0.129830
0	0	6	3	-0.189318
0	0	6	4	-0.080875
0	0	6	5	-0.175996
0	0	6	6	0.253572
0	0	6	7	-0.005163
0	0	7	0	3.252671
0	0	7	1	1.888143
0	0	7	2	1.712242
0	0	7	3	3.175698
0	0	7	4	2.336280
0	0	7	5	2.565947
0	0	7	6	2.634766
0	0	7	7	2.049504
0	1	0	0	4.110589
0	1	0	1	5.549704
0	1	0	2	5.052264
0	1	0	3	4.528638
0	1	0	4	6.059790
0	1	0	5	6.807327
0	1	0	6	5.131269
0	1	0	7	6.767757
0	1	1	0	2.236402
0	1	1	1	2.120763
0	1	1	2	2.353947
0	1	1	3	1.854243
0	1	1	4	1.554520
0	1	1	5	2.993574
0	1	1	6	2.188041
0	1	1	7	2.157334
0	1	2	0	0.643918
0	1	2	1	0.315813
0	1	2	2	0.211164
0	1	2	3	1.354480
0	1	2	4	0.742535
0	1	2	5	0.306977
0	1	2	6	1.055006
0	1	2	7	-0.002227
0	1	3	0	0.245800
0	1	3	1	0.799787
0	1	3	2	0.292097
0	1	3	3	0.455851
0	1	3	4	1.431825
0	1	3	5	0.207117
0	1	3	6	-0.031658
0	1	3	7	0.895712
0	1	4	0	0.004593
0	1	4	1	0.051312
0	1	4	2	-0.000553
0	1	4	3	0.215174
0	1	4	4	0.016791
0	1	4	5	0.036279
0	1	4	6	0.000000
0	1	4	7	0.027143
0	1	5	0	-0.007910
0	1	5	1	0.000000
0	1	5	2	0.000000
0	1	5	3	0.000000
0	1	5	4	0.000000
0	1	5	5	0.001903
0	1	5	6	0.002824
0	1	5	7	-0.144182
0	1	6	0	0.103829
0	1	6	1	-0.171908
0	1	6	2	-0.078247
0	1	6	3	-0.095724
0	1	6	4	-0.233023
0	1	6	5	-0.250317
0	1	6	6	1.049889
0	1	6	7	0.243240
0	1	7	0	1.424568
0	1	7	1	1.538114
0	1	7	2	0.819534
0	1	7	3	1.996171
0	1	7	4	1.299577
0	1	7	5	2.141041
0	1	7	6	1.705176
0	1	7	7	2.134349
0	2	0	0	1.259255
0	2	0	1	1.450208
0	2	0	2	0.270024
0	2	0	3	1.260656
0	2	0	4	0.776463
0	2	0	5	0.795216
0	2	0	6	0.560019
0	2	0	7	0.954006
0	2	1	0	4.103508
0	2	1	1	2.878866
0	2	1	2	1.807458
0	2	1	3	3.848411
0	2	1	4	4.697666
0	2	1	5	1.485662
0	2	1	6	1.850208
0	2	1	7	4.330828
0	2	2	0	1.288875
0	2	2	1	1.390565
0	2	2	2	-0.030664
0	2	2	3	0.386410
0	2	2	4	1.195995
0	2	2	5	0.401377
0	2	2	6	0.335613
0	2	2	7	0.641441
0	2	3	0	0.050478
0	2	3	1	0.023954
0	2	3	2	0.092754
0	2	3	3	0.328861
0	2	3	4	0.198161
0	2	3	5	0.017203
0	2	3	6	-0.003567
0	2	3	7	0.193460
0	2	4	0	-0.070810
0	2	4	1	0.005439
0	2	4	2	-0.016036
0	2	4	3	0.108855
0	2	4	4	0.012253
0	2	4	5	0.003840
0	2	4	6	0.000000
0	2	4	7	0.014762
0	2	5	0	0.280903
0	2	5	1	-0.028485
0	2	5	2	-0.001348
0	2	5	3	0.000327
0	2	5	4	0.000000
0	2	5	5	0.000439
0	2	5	6	-0.093780
0	2	5	7	0.161813
0	2	6	0	1.314679
0	2	6	1	-0.045932
0	2	6	2	0.267358
0	2	6	3	-0.004244
0	2	6	4	-0.025042
0	2	6	5	-0.174366
0	2	6	6	0.775949
0	2	6	7	1.162919
0	2	7	0	1.269982
0	2	7	1	0.991075
0	2	7	2	1.015147
0	2	7	3	-0.192755
0	2	7	4	0.832609
0	2	7	5	0.879113
0	2	7	6	1.184278
0	2	7	7	0.559185
0	3	0	0	0.754255
0	3	0	1	0.653897
0	3	0	2	0.323927
0	3	0	3	0.316875
0	3	0	4	1.068808
0	3	0	5	0.513385
0	3	0	6	1.004007
0	3	0	7	0.412519
0	3	1	0	1.171811
0	3	1	1	0.820024
0	3	1	2	0.384125
0	3	1	3	0.441241
0	3	1	4	0.187673
0	3	1	5	1.039544
0	3	1	6	0.336787
0	3	1	7	1.112357
0	3	2	0	1.728116
0	3	2	1	3.040990
0	3	2	2	6.091364
0	3	2	3	4.290193
0	3	2	4	0.301842
0	3	2	5	0.690135
0	3	2	6	1.275381
0	3	2	7	0.572313
0	3	3	0	0.840004
0	3	3	1	0.370346
0	3	3	2	1.877174
0	3	3	3	0.508350
0	3	3	4	-0.055603
0	3	3	5	0.057391
0	3	3	6	0.101308
0	3	3	7	0.161469
0	3	4	0	0.162138
0	3	4	1	0.316852
0	3	4	2	0.115660
0	3	4	3	-0.025079
0	3	4	4	-0.001627
0	3	4	5	0.000000
0	3	4	6	0.000000
0	3	4	7	-0.016229
0	3	5	0	0.976658
0	3	5	1	0.192413
0	3	5	2	-0.077666
0	3	5	3	-0.002132
0	3	5	4	0.000000
0	3	5	5	0.000000
0	3	5	6	0.005030
0	3	5	7	0.145709
0	3	6	0	0.255606
0	3	6	1	0.160480
0	3	6	2	1.476385
0	3	6	3	0.036303
0	3	6	4	0.010529
0	3	6	5	-0.144836
0	3	6	6	0.198031
0	3	6	7	0.009668
0	3	7	0	1.810874
0	3	7	1	0.679796
0	3	7	2	0.774148
0	3	7	3	0.481187
0	3	7	4	1.008575
0	3	7	5	0.610341
0	3	7	6	2.449114
0	3	7	7	0.920762
0	4	0	0	1.302438
0	4	0	1	0.572029
0	4	0	2	0.702970
0	4	0	3	1.612122
0	4	0	4	0.468579
0	4	0	5	0.640423
0	4	0	6	0.590183
0	4	0	7	1.002565
0	4	1	0	0.199815
0	4	1	1	0.356930
0	4	1	2	0.747870
0	4	1	3	0.620411
0	4	1	4	1.086153
0	4	1	5	0.156497
0	4	1	6	0.844456
0	4	1	7	0.216584
0	4	2	0	1.150985
0	4	2	1	0.699299
0	4	2	2	0.410904
0	4	2	3	0.159967
0	4	2	4	0.287075
0	4	2	5	0.226006
0	4	2	6	0.750218
0	4	2	7	0.076816
0	4	3	0	-0.243882
0	4	3	1	3.205295
0	4	3	2	3.110715
0	4	3	3	1.900002
0	4	3	4	0.198436
0	4	3	5	0.026698
0	4	3	6	0.004942
0	4	3	7	0.080502
0	4	4	0	-0.045900
0	4	4	1	0.454836
0	4	4	2	0.078468
0	4	4	3	0.181527
0	4	4	4	0.003970
0	4	4	5	0.000000
0	4	4	6	0.000000
0	4	4	7	0.000367
0	4	5	0	0.112987
0	4	5	1	0.008924
0	4	5	2	-0.001367
0	4	5	3	0.000000
0	4	5	4	0.000000
0	4	5	5	0.000000
0	4	5	6	0.003187
0	4	5	7	0.009754
0	4	6	0	-0.096779
0	4	6	1	-0.070832
0	4	6	2	0.029245
0	4	6	3	0.026796
0	4	6	4	-0.151802
0	4	6	5	-0.046952
0	4	6	6	0.281215
0	4	6	7	0.038897
0	4	7	0	0.348620
0	4	7	1	0.492530
0	4	7	2	0.820377
0	4	7	3	0.627957
0	4	7	4	1.290680
0	4	7	5	1.025968
0	4	7	6	1.361434
0	4	7	7	1.351426
0	5	0	0	1.627080
0	5	0	1	0.419184
0	5	0	2	0.554023
0	5	0	3	0.592647
0	5	0	4	1.016462
0	5	0	5	0.050914
0	5	0	6	0.456664
0	5	0	7	-0.017332
0	5	1	0	0.601405
0	5	1	1	0.830275
0	5	1	2	1.852704
0	5	1	3	0.672270
0	5	1	4	0.592883
0	5	1	5	-0.148022
0	5	1	6	0.435591
0	5	1	7	0.976980
0	5	2	0	0.165200
0	5	2	1	0.006053
0	5	2	2	0.055411
0	5	2	3	0.051318
0	5	2	4	0.143674
0	5	2	5	0.404356
0	5	2	6	-0.043947
0	5	2	7	-0.035868
0	5	3	0	-0.010202
0	5	3	1	0.113316
0	5	3	2	0.118739
0	5	3	3	0.047278
0	5	3	4	0.000000
0	5	3	5	0.000000
0	5	3	6	-0.007019
0	5	3	7	-0.004435
0	5	4	0	-0.000183
0	5	4	1	0.041086
0	5	4	2	0.000537
0	5	4	3	0.004182
0	5	4	4	0.000000
0	5	4	5	0.000000
0	5	4	6	0.000000
0	5	4	7	0.000000
0	5	5	0	0.000000
0	5	5	1	0.000000
0	5	5	2	0.000000
0	5	5	3	-0.003403
0	5	5	4	-0.002038
0	5	5	5	-0.001917
0	5	5	6	0.002566
0	5	5	7	-0.003229
0	5	6	0	-0.011100
0	5	6	1	0.000759
0	5	6	2	-0.001184
0	5	6	3	0.004062
0	5	6	4	-0.033518
0	5	6	5	-0.046289
0	5	6	6	-0.000005
0	5	6	7	0.000251
0	5	7	0	1.385061
0	5	7	1	0.010999
0	5	7	2	0.294328
0	5	7	3	-0.227352
0	5	7	4	0.591658
0	5	7	5	0.840032
0	5	7	6	0.879021
0	5	7	7	-0.059691
0	6	0	0	1.415691
0	6	0	1	-0.039727
0	6	0	2	0.364993
0	6	0	3	1.009711
0	6	0	4	0.328074
0	6	0	5	0.518872
0	6	0	6	1.196898
0	6	0	7	0.370401
0	6	1	0	1.292354
0	6	1	1	0.830423
0	6	1	2	0.291497
0	6	1	3	0.909531
0	6	1	4	0.323543
0	6	1	5	0.235275
0	6	1	6	0.966505
0	6	1	7	-0.091972
0	6	2	0	-0.018933
0	6	2	1	0.028844
0	6	2	2	0.051790
0	6	2	3	0.010330
0	6	2	4	0.143078
0	6	2	5	0.014472
0	6	2	6	0.145264
0	6	2	7	0.177488
0	6	3	0	0.000000
0	6	3	1	0.000000
0	6	3	2	0.000000
0	6	3	3	0.000000
0	6	3	4	0.000000
0	6	3	5	0.001053
0	6	3	6	0.092447
0	6	3	7	0.026621
0	6	4	0	0.000000
0	6	4	1	0.000000
0	6	4	2	0.000000
0	6	4	3	0.000000
0	6	4	4	0.000000
0	6	4	5	0.000000
0	6	4	6	0.000000
0	6	4	7	0.000000
0	6	5	0	0.000000
0	6	5	1	0.000000
0	6	5	2	0.000815
0	6	5	3	0.125629
0	6	5	4	0.090871
0	6	5	5	-0.065939
0	6	5	6	0.110352
0	6	5	7	-0.030612
0	6	6	0	-0.020659
0	6	6	1	-0.127757
0	6	6	2	-0.078714
0	6	6	3	-0.201315
0	6	6	4	0.044360
0	6	6	5	0.022121
0	6	6	6	-0.056335
0	6	6	7	0.063368
0	6	7	0	0.843072
0	6	7	1	-0.076774
0	6	7	2	-0.025810
0	6	7	3	-0.094397
0	6	7	4	0.302510
0	6	7	5	0.179418
0	6	7	6	0.074587
0	6	7	7	-0.026202
0	7	0	0	1.119313
0	7	0	1	0.302538
0	7	0	2	-0.081165
0	7	0	3	0.219135
0	7	0	4	0.090164
0	7	0	5	0.210843
0	7	0	6	0.687143
0	7	0	7	0.336991
0	7	1	0	0.999357
0	7	1	1	0.883106
0	7	1	2	-0.097943
0	7	1	3	0.854793
0	7	1	4	0.940526
0	7	1	5	0.568747
0	7	1	6	0.604174
0	7	1	7	-0.280295
0	7	2	0	0.197153
0	7	2	1	-0.030218
0	7	2	2	-0.106802
0	7	2	3	-0.031936
0	7	2	4	-0.039165
0	7	2	5	-0.147575
0	7	2	6	0.586312
0	7	2	7	0.491348
0	7	3	0	-0.112893
0	7	3	1	-0.049536
0	7	3	2	-0.004273
0	7	3	3	-0.016783
0	7	3	4	-0.001356
0	7	3	5	-0.037605
0	7	3	6	0.047251
0	7	3	7	0.034218
0	7	4	0	0.000000
0	7	4	1	0.000000
0	7	4	2	0.000000
0	7	4	3	0.000000
0	7	4	4	0.000000
0	7	4	5	0.000000
0	7	4	6	0.000000
0	7	4	7	0.000000
0	7	5	0	0.000000
0	7	5	1	0.000000
0	7	5	2	0.011240
0	7	5	3	-0.064574
0	7	5	4	-0.001777
0	7	5	5	-0.091268
0	7	5	6	-0.064323
0	7	5	7	0.000000
0	7	6	0	-0.060753
0	7	6	1	0.390859
0	7	6	2	0.448609
0	7	6	3	1.085154
0	7	6	4	0.202819
0	7	6	5	0.954526
0	7	6	6	1.405768
0	7	6	7	0.550423
0	7	7	0	-0.637665
0	7	7	1	0.318860
0	7	7	2	-0.139072
0	7	7	3	0.225189
0	7	7	4	0.063491
0	7	7	5	-0.697856
0	7	7	6	0.550569
0	7	7	7	-0.000130
1	0	0	0	0.038755
1	0	0	1	0.000507
1	0	0	2	0.000000
1	0	0	3	0.000000
1	0	0	4	0.000000
1	0	0	5	0.000126
1	0	0	6	0.003042
1	0	0	7	0.016596
1	0	1	0	0.000281
1	0	1	1	0.000008
1	0	1	2	0.000678
1	0	1	3	-0.010189
1	0	1	4	-0.002556
1	0	1	5	0.000000
1	0	1	6	0.000000
1	0	1	7	0.000000
1	0	2	0	0.004146
1	0	2	1	0.000768
1	0	2	2	-0.024763
1	0	2	3	0.075851
1	0	2	4	0.014015
1	0	2	5	0.067322
1	0	2	6	-0.025307
1	0	2	7	-0.031886
1	0	3	0	0.722724
1	0	3	1	0.107249
1	0	3	2	0.166391
1	0	3	3	-0.092705
1	0	3	4	0.421504
1	0	3	5	0.321433
1	0	3	6	-0.010385
1	0	3	7	0.891132
1	0	4	0	0.848732
1	0	4	1	0.865354
1	0	4	2	1.121792
1	0	4	3	0.578014
1	0	4	4	0.132231
1	0	4	5	1.982422
1	0	4	6	0.554226
1	0	4	7	0.688724
1	0	5	0	1.364950
1	0	5	1	0.681505
1	0	5	2	1.467106
1	0	5	3	0.271520
1	0	5	4	0.225356
1	0	5	5	1.074704
1	0	5	6	0.712098
1	0	5	7	-0.212423
1	0	6	0	0.652885
1	0	6	1	0.473521
1	0	6	2	0.723121
1	0	6	3	0.516055
1	0	6	4	2.130680
1	0	6	5	0.548490
1	0	6	6	0.222695
1	0	6	7	0.479660
1	0	7	0	0.526359
1	0	7	1	0.021656
1	0	7	2	0.387629
1	0	7	3	0.220873
1	0	7	4	0.498774
1	0	7	5	0.129365
1	0	7	6	0.092763
1	0	7	7	0.838067
1	1	0	0	0.017168
1	1	0	1	0.000000
1	1	0	2	0.000000
1	1	0	3	0.000000
1	1	0	4	0.000000
1	1	0	5	0.000000
1	1	0	6	-0.003380
1	1	0	7	0.006736
1	1	1	0	0.021169
1	1	1	1	-0.000073
1	1	1	2	0.000000
1	1	1	3	0.000000
1	1	1	4	0.000000
1	1	1	5	0.089565
1	1	1	6	-0.032452
1	1	1	7	-0.000171
1	1	2	0	0.110823
1	1	2	1	0.003911
1	1	2	2	0.000000
1	1	2	3	0.000000
1	1	2	4	-0.006318
1	1	2	5	-0.207143
1	1	2	6	-0.002175
1	1	2	7	0.001172
1	1	3	0	0.554768
1	1	3	1	-0.016174
1	1	3	2	0.064529
1	1	3	3	0.129075
1	1	3	4	-0.081567
1	1	3	5	1.509564
1	1	3	6	0.662505
1	1	3	7	-0.134365
1	1	4	0	1.216509
1	1	4	1	0.032060
1	1	4	2	0.544992
1	1	4	3	0.420094
1	1	4	4	0.252000
1	1	4	5	1.324513
1	1	4	6	0.929877
1	1	4	7	-0.470917
1	1	5	0	1.016140
1	1	5	1	0.487034
1	1	5	2	1.040828
1	1	5	3	0.650145
1	1	5	4	1.601722
1	1	5	5	0.357339
1	1	5	6	0.371001
1	1	5	7	0.897358
1	1	6	0	0.255996
1	1	6	1	0.359210
1	1	6	2	0.233136
1	1	6	3	-0.069065
1	1	6	4	0.310990
1	1	6	5	0.091982
1	1	6	6	0.004407
1	1	6	7	0.014249
1	1	7	0	0.070722
1	1	7	1	0.014703
1	1	7	2	0.027026
1	1	7	3	0.000000
1	1	7	4	0.000000
1	1	7	5	-0.000622
1	1	7	6	-0.016894
1	1	7	7	0.067306
1	2	0	0	0.000000
1	2	0	1	0.000000
1	2	0	2	0.000000
1	2	0	3	0.000000
1	2	0	4	0.000000
1	2	0	5	-0.003211
1	2	0	6	-0.000395
1	2	0	7	0.000000
1	2	1	0	-0.065459
1	2	1	1	0.000000
1	2	1	2	0.000000
1	2	1	3	0.000447
1	2	1	4	-0.011398
1	2	1	5	0.282795
1	2	1	6	0.275277
1	2	1	7	0.026344
1	2	2	0	-0.114731
1	2	2	1	-0.015423
1	2	2	2	0.000000
1	2	2	3	0.030219
1	2	2	4	0.106310
1	2	2	5	0.609129
1	2	2	6	-0.287431
1	2	2	7	0.117503
1	2	3	0	-0.064266
1	2	3	1	-0.052833
1	2	3	2	-0.047034
1	2	3	3	0.075010
1	2	3	4	-0.415264
1	2	3	5	0.291099
1	2	3	6	0.383587
1	2	3	7	-0.121486
1	2	4	0	0.663266
1	2	4	1	0.359680
1	2	4	2	0.951514
1	2	4	3	0.048033
1	2	4	4	0.768058
1	2	4	5	0.880129
1	2	4	6	0.260469
1	2	4	7	0.475544
1	2	5	0	0.366820
1	2	5	1	0.304013
1	2	5	2	1.320477
1	2	5	3	0.548986
1	2	5	4	0.755323
1	2	5	5	0.974528
1	2	5	6	0.235304
1	2	5	7	0.944571
1	2	6	0	0.013411
1	2	6	1	-0.000218
1	2	6	2	0.028573
1	2	6	3	0.230479
1	2	6	4	0.554174
1	2	6	5	1.314329
1	2	6	6	0.258783
1	2	6	7	0.016934
1	2	7	0	0.000000
1	2	7	1	0.000000
1	2	7	2	0.000000
1	2	7	3	0.000000
1	2	7	4	0.000000
1	2	7	5	0.022205
1	2	7	6	0.006672
1	2	7	7	0.000000
1	3	0	0	0.000000
1	3	0	1	0.000000
1	3	0	2	0.000000
1	3	0	3	0.000000
1	3	0	4	0.000000
1	3	0	5	-0.000397
1	3	0	6	-0.000049
1	3	0	7	0.000000
1	3	1	0	-0.013446
1	3	1	1	-0.000210
1	3	1	2	0.000000
1	3	1	3	-0.019368
1	3	1	4	-0.036086
1	3	1	5	0.029189
1	3	1	6	-0.035321
1	3	1	7	-0.001884
1	3	2	0	0.996176
1	3	2	1	-0.093387
1	3	2	2	-0.002977
1	3	2	3	-0.058263
1	3	2	4	1.979842
1	3	2	5	2.347648
1	3	2	6	0.933792
1	3	2	7	0.493153
1	3	3	0	-0.209380
1	3	3	1	-0.006604
1	3	3	2	-0.192038
1	3	3	3	-0.137491
1	3	3	4	0.743455
1	3	3	5	1.418982
1	3	3	6	0.399757
1	3	3	7	0.643597
1	3	4	0	0.605514
1	3	4	1	0.160464
1	3	4	2	-0.278883
1	3	4	3	-0.037279
1	3	4	4	0.530192
1	3	4	5	0.666385
1	3	4	6	0.119668
1	3	4	7	0.041703
1	3	5	0	0.219311
1	3	5	1	0.416305
1	3	5	2	1.859751
1	3	5	3	0.939070
1	3	5	4	0.248820
1	3	5	5	0.753037
1	3	5	6	0.056374
1	3	5	7	0.666324
1	3	6	0	0.028017
1	3	6	1	0.017992
1	3	6	2	0.036944
1	3	6	3	0.323761
1	3	6	4	1.518779
1	3	6	5	0.301923
1	3	6	6	0.353078
1	3	6	7	0.089479
1	3	7	0	-0.007942
1	3	7	1	0.000000
1	3	7	2	0.000000
1	3	7	3	-0.012856
1	3	7	4	0.099279
1	3	7	5	-0.000651
1	3	7	6	0.000642
1	3	7	7	-0.006673
1	4	0	0	-0.000142
1	4	0	1	-0.000103
1	4	0	2	-0.001500
1	4	0	3	-0.003340
1	4	0	4	0.005182
1	4	0	5	-0.001088
1	4	0	6	0.006867
1	4	0	7	-0.002825
1	4	1	0	0.002969
1	4	1	1	0.000564
1	4	1	2	0.000000
1	4	1	3	0.000479
1	4	1	4	-0.025251
1	4	1	5	-0.028922
1	4	1	6	-0.058651
1	4	1	7	-0.009918
1	4	2	0	-0.132607
1	4	2	1	-0.028904
1	4	2	2	-0.003965
1	4	2	3	0.202726
1	4	2	4	0.044318
1	4	2	5	0.963682
1	4	2	6	0.358106
1	4	2	7	0.138284
1	4	3	0	5.371151
1	4	3	1	0.545918
1	4	3	2	1.331010
1	4	3	3	1.804053
1	4	3	4	3.842470
1	4	3	5	2.999606
1	4	3	6	1.698197
1	4	3	7	1.122750
1	4	4	0	1.168733
1	4	4	1	-0.160771
1	4	4	2	0.472000
1	4	4	3	0.638447
1	4	4	4	0.461236
1	4	4	5	1.374989
1	4	4	6	1.296513
1	4	4	7	0.221376
1	4	5	0	0.921934
1	4	5	1	0.407826
1	4	5	2	-0.170663
1	4	5	3	0.387718
1	4	5	4	-0.245863
1	4	5	5	-0.019111
1	4	5	6	-0.040004
1	4	5	7	-0.342867
1	4	6	0	0.807690
1	4	6	1	0.513959
1	4	6	2	0.862443
1	4	6	3	0.480803
1	4	6	4	1.049223
1	4	6	5	1.118357
1	4	6	6	0.240199
1	4	6	7	0.285997
1	4	7	0	0.464409
1	4	7	1	0.132446
1	4	7	2	-0.126199
1	4	7	3	0.084072
1	4	7	4	0.022569
1	4	7	5	0.001899
1	4	7	6	-0.084050
1	4	7	7	0.113453
1	5	0	0	-0.021446
1	5	0	1	0.017817
1	5	0	2	0.005032
1	5	0	3	0.006060
1	5	0	4	-0.141706
1	5	0	5	-0.000916
1	5	0	6	-0.085744
1	5	0	7	0.098782
1	5	1	0	0.110498
1	5	1	1	-0.039992
1	5	1	2	-0.057877
1	5	1	3	0.135218
1	5	1	4	0.272993
1	5	1	5	-0.085963
1	5	1	6	0.816068
1	5	1	7	0.182469
1	5	2	0	0.438389
1	5	2	1	0.085357
1	5	2	2	-0.020902
1	5	2	3	0.598649
1	5	2	4	0.201943
1	5	2	5	0.179391
1	5	2	6	0.632356
1	5	2	7	0.099011
1	5	3	0	1.516125
1	5	3	1	0.077654
1	5	3	2	0.512513
1	5	3	3	0.963864
1	5	3	4	0.368654
1	5	3	5	0.109508
1	5	3	6	0.697126
1	5	3	7	-0.202993
1	5	4	0	3.326867
1	5	4	1	6.269095
1	5	4	2	3.594813
1	5	4	3	7.176231
1	5	4	4	6.138017
1	5	4	5	4.130536
1	5	4	6	6.109035
1	5	4	7	3.737543
1	5	5	0	1.029949
1	5	5	1	0.366995
1	5	5	2	1.681252
1	5	5	3	0.572177
1	5	5	4	1.493583
1	5	5	5	1.328740
1	5	5	6	1.317779
1	5	5	7	1.011306
1	5	6	0	0.712126
1	5	6	1	0.468714
1	5	6	2	0.204637
1	5	6	3	0.348812
1	5	6	4	0.093882
1	5	6	5	0.471640
1	5	6	6	0.053758
1	5	6	7	0.203118
1	5	7	0	0.250484
1	5	7	1	1.162422
1	5	7	2	1.031375
1	5	7	3	0.492070
1	5	7	4	0.220570
1	5	7	5	0.020754
1	5	7	6	0.029584
1	5	7	7	1.184315
1	6	0	0	-0.001782
1	6	0	1	0.032306
1	6	0	2	-0.004589
1	6	0	3	-0.020246
1	6	0	4	0.872014
1	6	0	5	0.097599
1	6	0	6	0.059360
1	6	0	7	0.058966
1	6	1	0	0.150493
1	6	1	1	-0.020328
1	6	1	2	0.339383
1	6	1	3	0.306304
1	6	1	4	0.101123
1	6	1	5	0.539553
1	6	1	6	-0.178217
1	6	1	7	-0.127015
1	6	2	0	1.052932
1	6	2	1	0.736613
1	6	2	2	0.341796
1	6	2	3	0.290191
1	6	2	4	0.760615
1	6	2	5	0.294307
1	6	2	6	0.857972
1	6	2	7	0.294932
1	6	3	0	2.027616
1	6	3	1	-0.179737
1	6	3	2	0.541104
1	6	3	3	-0.100873
1	6	3	4	0.145294
1	6	3	5	0.180801
1	6	3	6	0.732669
1	6	3	7	0.288266
1	6	4	0	1.202638
1	6	4	1	0.801758
1	6	4	2	0.553013
1	6	4	3	0.965067
1	6	4	4	0.856713
1	6	4	5	1.093043
1	6	4	6	0.015119
1	6	4	7	0.246484
1	6	5	0	4.299251
1	6	5	1	4.431983
1	6	5	2	3.133606
1	6	5	3	3.198144
1	6	5	4	3.868824
1	6	5	5	3.454592
1	6	5	6	3.017783
1	6	5	7	2.721002
1	6	6	0	0.895713
1	6	6	1	1.692475
1	6	6	2	0.861887
1	6	6	3	0.439966
1	6	6	4	0.917215
1	6	6	5	0.998587
1	6	6	6	0.552481
1	6	6	7	0.237488
1	6	7	0	0.095651
1	6	7	1	0.462478
1	6	7	2	1.206973
1	6	7	3	0.200513
1	6	7	4	-0.295691
1	6	7	5	0.262598
1	6	7	6	0.652319
1	6	7	7	0.632812
1	7	0	0	-0.020375
1	7	0	1	0.040614
1	7	0	2	-0.001459
1	7	0	3	-0.000672
1	7	0	4	0.014567
1	7	0	5	0.005513
1	7	0	6	0.000830
1	7	0	7	-0.002008
1	7	1	0	0.007933
1	7	1	1	-0.017264
1	7	1	2	-0.015661
1	7	1	3	-0.070216
1	7	1	4	-0.027931
1	7	1	5	0.000000
1	7	1	6	0.000000
1	7	1	7	-0.002161
1	7	2	0	0.085584
1	7	2	1	0.211777
1	7	2	2	0.264261
1	7	2	3	0.709266
1	7	2	4	0.624943
1	7	2	5	-0.000256
1	7	2	6	0.002566
1	7	2	7	0.122440
1	7	3	0	0.224492
1	7	3	1	1.038464
1	7	3	2	0.827658
1	7	3	3	0.130723
1	7	3	4	1.419209
1	7	3	5	0.970191
1	7	3	6	0.874271
1	7	3	7	0.200346
1	7	4	0	0.067657
1	7	4	1	0.279528
1	7	4	2	0.280852
1	7	4	3	0.361812
1	7	4	4	-0.010792
1	7	4	5	-0.224960
1	7	4	6	1.056099
1	7	4	7	-0.201824
1	7	5	0	0.242649
1	7	5	1	0.692850
1	7	5	2	-0.413164
1	7	5	3	0.623125
1	7	5	4	1.010061
1	7	5	5	0.527855
1	7	5	6	0.748586
1	7	5	7	1.875389
1	7	6	0	4.678285
1	7	6	1	4.537929
1	7	6	2	3.026555
1	7	6	3	2.839711
1	7	6	4	5.075639
1	7	6	5	2.933104
1	7	6	6	3.229647
1	7	6	7	3.878798
1	7	7	0	0.744783
1	7	7	1	0.981805
1	7	7	2	0.566358
1	7	7	3	0.686432
1	7	7	4	0.818095
1	7	7	5	1.209080
1	7	7	6	1.120627
1	7	7	7	0.866803
t = 720000
0	0	0	0	0.773638
0	0	0	1	0.060336
0	0	0	2	0.321520
0	0	0	3	-0.205717
0	0	0	4	0.041271
0	0	0	5	0.675351
0	0	0	6	-0.116314
0	0	0	7	-0.162309
